"camis","dba","boro","cuisine_description","inspection_date","action","critical_flag","score","grade","inspection_type","violation_description"
"40521343","MCDONALD'S","Staten Island","Hamburgers","2024-03-08T00:00:00.000","Violations were cited in the following area(s).","Critical","11","A","Cycle Inspection / Re-inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"41305598","LUGO","Queens","Latin American","2025-03-12T00:00:00.000","Violations were cited in the following area(s).","Critical","12",,"Cycle Inspection / Initial Inspection","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device."
"50032715","SUGAR HILL CAFE","Manhattan","Coffee/Tea","2024-10-29T00:00:00.000","Violations were cited in the following area(s).","Not Critical","31","C","Cycle Inspection / Re-inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50107661","HENG THAI","Queens","Thai","2025-04-17T00:00:00.000","Violations were cited in the following area(s).","Not Critical","32","C","Cycle Inspection / Re-inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50116822","NEW GARDEN","Bronx","Chinese","2023-07-11T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","Critical","73",,"Cycle Inspection / Initial Inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"50002028","LA NORTENA","Brooklyn","Mexican","2026-06-23T00:00:00.000","Violations were cited in the following area(s).","Critical","22",,"Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50127492","FAMOUS 1 DOLLAR PIZZA","Manhattan","Pizza","2023-08-28T00:00:00.000","Violations were cited in the following area(s).","Not Critical","32","C","Cycle Inspection / Re-inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50117966","HOUSE OF THAI","Queens","Thai","2026-03-16T00:00:00.000","Violations were cited in the following area(s).","Not Critical","20",,"Cycle Inspection / Initial Inspection","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained."
"50170308","CROWN FRIED CHICKEN & PIZZA","Brooklyn","Chicken","2025-12-01T00:00:00.000","Violations were cited in the following area(s).","Not Critical","38",,"Pre-permit (Operational) / Initial Inspection","Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door."
"50171525","ZIYAN","Queens","Asian/Asian Fusion","2026-03-17T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","Not Critical","116",,"Cycle Inspection / Initial Inspection","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used."
"50112372","FINA'S FARM HOUSE","Staten Island","American","2025-03-07T00:00:00.000","Violations were cited in the following area(s).","Critical","28",,"Cycle Inspection / Initial Inspection","Hot TCS food item not held at or above 140 °F."
"50139594","EL SABOR A MI PERU","Staten Island","Peruvian","2023-08-17T00:00:00.000","Establishment re-opened by DOHMH.","Not Applicable","0",,"Pre-permit (Operational) / Reopening Inspection",
"50133760","GREENWICH & DELANCEY NYC","Manhattan","Jewish/Kosher","2025-03-11T00:00:00.000","Violations were cited in the following area(s).","Critical","57",,"Cycle Inspection / Initial Inspection","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed."
"50173198","NEW MAY MAY KITCHEN","Manhattan","Chinese","2026-06-10T00:00:00.000","Violations were cited in the following area(s).","Not Critical","37","Z","Pre-permit (Operational) / Re-inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"40680918","ELI'S TABLE","Manhattan","American","2023-04-28T00:00:00.000","Violations were cited in the following area(s).","Critical","11","A","Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50095624","AVENUE CAFE","Queens","Greek","2025-09-18T00:00:00.000","Violations were cited in the following area(s).","Not Critical","72",,"Cycle Inspection / Initial Inspection","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient."
"50137060","JEAN'S","Manhattan","New French","2025-03-25T00:00:00.000","Violations were cited in the following area(s).","Critical","20","N","Pre-permit (Operational) / Initial Inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"50143062","GUA GUA","Brooklyn","Chinese","2023-12-26T00:00:00.000","Violations were cited in the following area(s).","Critical","21",,"Pre-permit (Operational) / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"40950399","POLLOS A LA BRASA MARIO","Queens","Latin American","2026-02-12T00:00:00.000","Violations were cited in the following area(s).","Not Critical","12","A","Cycle Inspection / Re-inspection","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained."
"50044355","THE LITTLE WHISKEY","Brooklyn","American","2024-11-22T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11","A","Cycle Inspection / Re-inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"40587915","GINO'S PIZZERIA","Queens","Pizza","2025-12-02T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Cycle Inspection / Initial Inspection","Toxic chemical or pesticide improperly stored or used such that food contamination may occur."
"50124598","MILO COFFEE SHOP","Manhattan","Sandwiches/Salads/Mixed Buffet","2023-08-17T00:00:00.000","Violations were cited in the following area(s).","Critical","15","B","Pre-permit (Operational) / Re-inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50177228","CRAFFLE","Bronx","American","2025-11-03T00:00:00.000","Violations were cited in the following area(s).","Critical","68",,"Pre-permit (Non-operational) / Initial Inspection","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures"
"50073849","HUNGRY GHOST COFFEE","Brooklyn","Coffee/Tea","2022-05-09T00:00:00.000","Violations were cited in the following area(s).","Not Critical","22",,"Cycle Inspection / Initial Inspection","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly."
"40929938","RENAISSANCE","Queens","American","2023-01-20T00:00:00.000","Violations were cited in the following area(s).","Not Critical","23","B","Cycle Inspection / Re-inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50103660","RUSTY NAIL","Brooklyn","American","2023-12-06T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Cycle Inspection / Initial Inspection","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses."
"41597632","LA CASA DEL POLLO PERUANO","Queens","Peruvian","2024-01-03T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
